ID,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category
1165,AMD Phenom II X2 550,CPU,2009-11-04,45.0,80.0,258.0,758.0,3100.0,Unknown,AMD,41.91,1169,27.89,1240,29.58,80.0,14.61,2,2009,AM2+/AM3,Desktop
137,Intel Atom D510,CPU,2009-12-21,45.0,13.0,66.0,176.0,1667.0,Intel,Intel,97.16,404,4.16,292,3.01,13.0,31.11,2,2010,BGA559,Desktop
669,Intel Atom N450,CPU,2009-12-21,45.0,6.0,66.0,123.0,1667.0,Intel,Intel,,177,,270,,5.5,32.16,1,2010,BGA559,Laptop
1139,AMD Phenom II X3 720,CPU,2010-01-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,64.45,1466,22.74,1081,16.77,95.0,15.43,3,2009,AM3,Desktop
344,Intel Atom D410,CPU,2010-01-04,45.0,10.0,66.0,123.0,1667.0,Intel,Intel,635.99,177,0.28,254,0.4,10.0,17.7,1,2010,BGA559,Desktop
676,Intel Core i5-650,CPU,2010-01-07,32.0,73.0,81.0,382.0,3200.0,Intel,Intel,33.98,2215,65.19,1386,40.78,73.0,30.34,2,2010,LGA1156,Desktop
161,Intel Core i3-350M,CPU,2010-01-07,32.0,35.0,81.0,382.0,2267.0,Intel,Intel,29.0,1062,36.63,879,30.3,35.0,30.35,2,2010,BGA1288,Laptop
143,Intel Core i7-620M,CPU,2010-01-07,32.0,35.0,81.0,384.0,2677.0,Intel,Intel,112.87,1999,17.71,1285,11.38,35.0,57.13,2,2010,BGA1288,Laptop
695,Intel Core i3-540,CPU,2010-01-07,32.0,73.0,81.0,382.0,3066.0,Intel,Intel,179.95,1516,8.43,1264,7.03,73.0,20.77,2,2010,LGA1156,Desktop
423,Intel Core i5-661,CPU,2010-01-07,32.0,87.0,81.0,382.0,3333.0,Intel,Intel,200.19,2462,12.3,1455,7.27,87.0,28.3,2,2010,LGA1156,Desktop
501,Intel Core i5-430M,CPU,2010-01-07,32.0,35.0,81.0,382.0,2267.0,Intel,Intel,129.95,1211,9.32,997,7.67,35.0,34.6,2,2010,BGA1288,Laptop
512,Intel Core i7-860S,CPU,2010-01-07,45.0,82.0,296.0,774.0,2533.0,Intel,Intel,160.0,2424,15.15,1314,8.21,82.0,29.56,4,2011,LGA1156,Desktop
289,Intel Pentium G6950,CPU,2010-01-07,32.0,73.0,81.0,382.0,2800.0,Intel,Intel,79.0,1061,13.43,1035,13.1,73.0,14.53,2,2010,LGA1156,Desktop
558,Intel Core i5-660,CPU,2010-01-07,32.0,73.0,81.0,382.0,3333.0,Intel,Intel,69.0,2352,34.08,1435,20.79,73.0,32.21,2,2009,LGA1156,Desktop
710,Intel Core i5-540M,CPU,2010-01-07,32.0,35.0,81.0,382.0,2533.0,Intel,Intel,48.99,1752,35.76,1133,23.13,35.0,50.06,2,2010,BGA1288,Laptop
609,Intel Core i7-620M,CPU,2010-01-07,32.0,35.0,81.0,384.0,2677.0,Intel,Intel,112.87,1999,17.71,1285,11.38,35.0,57.13,2,2010,BGA1288,Laptop
186,Intel Celeron G1101,CPU,2010-01-07,32.0,73.0,81.0,382.0,2266.0,Intel,Intel,19.77,1086,54.92,929,46.99,73.0,14.87,2,2011,FCLGA1156,Desktop
438,Intel Core i3-530,CPU,2010-01-07,32.0,73.0,81.0,382.0,2933.0,Intel,Intel,115.19,1449,12.58,1176,10.21,73.0,19.85,2,2010,LGA1156,Desktop
108,Intel Core i5-670,CPU,2010-01-07,32.0,73.0,81.0,382.0,3466.0,Intel,Intel,291.0,2511,8.63,1542,5.3,73.0,34.4,2,2010,LGA1156,Desktop
271,Intel Pentium E6600,CPU,2010-01-17,45.0,65.0,82.0,228.0,3067.0,Intel,Intel,16.99,1072,63.11,1156,68.06,65.0,16.49,2,2010,LGA775,Desktop
73,Intel Celeron E3400,CPU,2010-01-17,45.0,65.0,82.0,228.0,2600.0,Intel,Intel,14.99,829,55.32,1007,67.16,65.0,12.76,2,2010,LGA775,Desktop
1096,AMD Athlon II X2 255,CPU,2010-01-25,45.0,65.0,117.0,410.0,3100.0,Unknown,AMD,12.55,1163,92.67,1249,99.53,65.0,17.89,2,2010,AM3,Desktop
890,AMD Phenom II X4 910e,CPU,2010-01-25,45.0,65.0,258.0,758.0,2600.0,Unknown,AMD,69.9,2044,29.24,1076,15.39,65.0,31.44,4,2010,AM3,Desktop
855,AMD Athlon II X3 440,CPU,2010-01-25,45.0,95.0,169.0,300.0,3000.0,Unknown,AMD,14.76,1718,116.42,1220,82.65,95.0,18.09,3,2010,AM3,Desktop
795,AMD Athlon II X4 635,CPU,2010-01-25,45.0,95.0,169.0,300.0,2900.0,Unknown,AMD,19.97,2108,105.55,1141,57.12,95.0,22.19,4,2010,AM3,Desktop
590,Intel Xeon X5680,CPU,2010-02-14,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,145.0,6811,46.97,1510,10.41,130.0,52.39,6,2010,LGA1366,Server
661,Intel Core i7-930,CPU,2010-02-28,45.0,130.0,263.0,731.0,2800.0,Intel,Intel,29.99,2877,95.94,1276,42.54,130.0,22.13,4,2010,LGA1366,Desktop
130,Intel Atom N470,CPU,2010-03-01,45.0,7.0,66.0,123.0,1834.0,Intel,Intel,,224,,308,,6.5,34.4,1,2010,BGA559,Laptop
664,Intel Core i7-980X,CPU,2010-03-16,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,144.62,6813,47.11,1532,10.59,130.0,52.41,6,2010,LGA1366,Desktop
490,Intel Xeon E5645,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2400.0,Intel,Intel,52.0,4955,95.29,1147,22.06,80.0,61.94,6,2011,LGA1366,Server
54,Intel Xeon E5620,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2400.0,Intel,Intel,44.16,3630,82.2,1127,25.53,80.0,45.37,4,2010,LGA1366,Server
374,Intel Xeon L5630,CPU,2010-03-16,32.0,40.0,239.0,1170.0,2133.0,Intel,Intel,118.0,2943,24.94,1043,8.84,40.0,73.57,4,2010,LGA1366,Server
475,Intel Xeon X5677,CPU,2010-03-16,32.0,130.0,239.0,1170.0,3466.0,Intel,Intel,110.0,5112,46.47,1614,14.67,130.0,39.32,4,2010,LGA1366,Server
548,Intel Xeon X5660,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2800.0,Intel,Intel,72.33,6107,84.43,1387,19.17,95.0,64.28,6,2010,LGA1366,Server
470,Intel Xeon E5640,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2666.0,Intel,Intel,68.0,4018,59.08,1204,17.71,80.0,50.22,4,2010,LGA1366,Server
704,Intel Xeon L5638,CPU,2010-03-16,32.0,60.0,239.0,1170.0,2000.0,Intel,Intel,69.9,3225,46.14,727,10.4,60.0,53.75,6,2011,LGA1366,Server
83,Intel Xeon L5609,CPU,2010-03-16,32.0,40.0,239.0,1170.0,1866.0,Intel,Intel,,3298,,1160,,40.0,82.45,4,2010,LGA1366,Server
575,Intel Xeon X5670,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2933.0,Intel,Intel,63.94,6090,95.25,1392,21.77,95.0,64.11,6,2010,LGA1366,Server
443,Intel Xeon W3680,CPU,2010-03-16,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,47.85,6917,144.57,1547,32.33,130.0,53.21,6,2010,LGA1366,Server
373,Intel Xeon X5650,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2666.0,Intel,Intel,58.0,5761,99.32,1302,22.45,95.0,60.64,6,2010,LGA1366,Server
466,Intel Xeon X5667,CPU,2010-03-16,32.0,95.0,239.0,1170.0,3066.0,Intel,Intel,18.04,4551,252.25,1453,80.55,95.0,47.9,4,2010,LGA1366,Server
391,Intel Xeon L5640,CPU,2010-03-16,32.0,60.0,239.0,1170.0,2266.0,Intel,Intel,72.65,4591,63.2,1139,15.68,60.0,76.52,6,2010,LGA1366,Server
227,Intel Xeon E5630,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2533.0,Intel,Intel,166.0,3726,22.45,1176,7.09,80.0,46.58,4,2010,LGA1366,Server
296,Intel Xeon W3530,CPU,2010-03-16,45.0,130.0,263.0,731.0,2800.0,Intel,Intel,346.19,3045,8.8,1336,3.86,130.0,23.43,4,2010,LGA1366,Server
239,Intel Xeon E5507,CPU,2010-03-16,45.0,80.0,263.0,731.0,2266.0,Intel,Intel,100.0,1928,19.28,997,9.97,80.0,24.1,4,2010,LGA1366,Server
634,Intel Xeon E5503,CPU,2010-03-16,45.0,80.0,263.0,731.0,2000.0,Intel,Intel,130.19,804,6.18,845,6.49,80.0,10.05,2,2010,LGA1366,Server
688,Intel Pentium E5500,CPU,2010-04-18,45.0,65.0,82.0,228.0,2800.0,Intel,Intel,15.99,1010,63.14,1140,71.31,65.0,15.53,2,2010,LGA775,Desktop
449,Intel Core i5-680,CPU,2010-04-19,32.0,73.0,81.0,382.0,3600.0,Intel,Intel,309.19,2603,8.42,1550,5.01,73.0,35.65,2,2010,LGA1156,Desktop
1051,AMD Phenom II X6 1035T,CPU,2010-04-27,45.0,95.0,346.0,904.0,2600.0,Unknown,AMD,108.0,2947,27.28,1231,11.4,95.0,31.02,6,2010,AM3,Desktop
949,AMD Phenom II X4 B97,CPU,2010-05-11,45.0,95.0,258.0,758.0,3200.0,Unknown,AMD,79.95,2498,31.25,1326,16.59,95.0,26.3,4,2010,AM2+/AM3,Desktop
853,AMD Athlon II X2 260,CPU,2010-05-11,45.0,65.0,117.0,410.0,3200.0,Unknown,AMD,39.99,1113,27.83,1249,31.24,65.0,17.12,2,2010,AM3,Desktop
986,AMD Athlon II X2 245e,CPU,2010-05-11,45.0,45.0,117.0,410.0,2900.0,Unknown,AMD,19.99,1075,53.77,1145,57.28,45.0,23.89,2,2011,AM3,Desktop
1157,AMD Phenom II X3 B77,CPU,2010-05-11,45.0,95.0,258.0,758.0,3200.0,Unknown,AMD,22.29,1844,82.71,1310,58.76,95.0,19.41,3,2012,AM2+/AM3,Unknown
802,AMD Phenom II X2 B57,CPU,2010-05-11,45.0,80.0,258.0,758.0,3200.0,Unknown,AMD,,1099,,1231,,80.0,13.73,2,2010,unknown,Unknown
744,AMD Athlon II X4 640,CPU,2010-05-11,45.0,95.0,169.0,300.0,3000.0,Unknown,AMD,19.99,2171,108.6,1203,60.19,95.0,22.85,4,2010,AM3,Desktop
783,AMD Athlon II X4 610e,CPU,2010-05-11,45.0,45.0,169.0,300.0,2400.0,Unknown,AMD,17.9,1871,104.55,999,55.81,45.0,41.59,4,2010,AM3,Desktop
775,AMD Athlon II X3 415e,CPU,2010-05-11,45.0,45.0,169.0,300.0,2500.0,Unknown,AMD,75.0,1441,19.21,1028,13.71,45.0,32.02,3,2010,AM3,Desktop
993,AMD Athlon II X3 445,CPU,2010-05-11,45.0,95.0,169.0,300.0,3100.0,Unknown,AMD,15.21,1808,118.84,1282,84.28,95.0,19.03,3,2010,AM3,Desktop
685,Intel Pentium U5400,CPU,2010-05-25,32.0,18.0,81.0,384.0,1200.0,Intel,Intel,,538,,503,,18.0,29.89,2,2010,BGA1288,Laptop
707,Intel Core i7-875K,CPU,2010-05-30,45.0,95.0,296.0,774.0,2933.0,Intel,Intel,368.88,3119,8.45,1374,3.72,95.0,32.83,4,2010,LGA1156,Desktop
452,Intel Pentium E6700,CPU,2010-05-30,45.0,65.0,82.0,228.0,3200.0,Intel,Intel,140.19,1152,8.22,1314,9.37,65.0,17.72,2,2010,LGA775,Desktop
691,Intel Core i3-550,CPU,2010-05-30,32.0,73.0,81.0,382.0,3200.0,Intel,Intel,18.46,1588,86.01,1342,72.69,73.0,21.75,2,2010,LGA1156,Desktop
190,Intel Core i5-655K,CPU,2010-05-30,32.0,73.0,81.0,382.0,3200.0,Intel,Intel,77.99,2017,25.87,1446,18.54,73.0,27.63,2,2010,LGA1156,Desktop
189,Intel Core i7-880,CPU,2010-05-30,45.0,95.0,296.0,774.0,3066.0,Intel,Intel,338.97,2920,8.61,1386,4.09,95.0,30.74,4,2010,LGA1156,Desktop
44,Intel Atom N475,CPU,2010-06-01,45.0,7.0,66.0,123.0,1834.0,Intel,Intel,,179,,281,,6.5,27.61,1,2010,BGA559,Laptop
140,Intel Atom N455,CPU,2010-06-01,45.0,7.0,66.0,123.0,1667.0,Intel,Intel,,179,,257,,6.5,27.47,1,2010,BGA559,Laptop
601,Intel Pentium P6000,CPU,2010-06-20,32.0,35.0,81.0,384.0,1877.0,Intel,Intel,,765,,713,,35.0,21.86,2,2010,PGA988,Laptop
280,Intel Core i3-370M,CPU,2010-06-20,32.0,35.0,81.0,382.0,2400.0,Intel,Intel,29.96,1126,37.57,977,32.6,35.0,32.16,2,2010,PGA988A,Laptop
209,Intel Atom D425,CPU,2010-06-21,45.0,10.0,66.0,123.0,1834.0,Intel,Intel,992.98,222,0.22,320,0.32,10.0,22.2,1,2011,BGA559,Desktop
236,Intel Atom D525,CPU,2010-06-21,45.0,13.0,66.0,176.0,1834.0,Intel,Intel,,399,,310,,13.0,30.68,2,2010,BGA559,Desktop
640,Intel Core i5-760,CPU,2010-07-18,45.0,95.0,296.0,774.0,2800.0,Intel,Intel,265.0,2599,9.81,1309,4.94,95.0,27.36,4,2010,LGA1156,Desktop
350,Intel Core i7-970,CPU,2010-07-19,32.0,130.0,239.0,1170.0,3200.0,Intel,Intel,520.0,6499,12.5,1455,2.8,130.0,49.99,6,2010,LGA1366,Desktop
523,Intel Core i7-870S,CPU,2010-07-19,45.0,82.0,296.0,774.0,2666.0,Intel,Intel,,2786,,1270,,82.0,33.97,4,2010,LGA1156,Desktop
51,Intel Pentium E5700,CPU,2010-08-08,45.0,65.0,82.0,228.0,3000.0,Intel,Intel,49.99,1017,20.35,1169,23.39,65.0,15.65,2,2010,LGA775,Desktop
335,Intel Atom N550,CPU,2010-08-23,45.0,9.0,87.0,176.0,1500.0,Intel,Intel,86.0,265,3.08,243,2.82,8.5,31.16,2,2010,BGA559,Laptop
214,Intel Celeron E3500,CPU,2010-08-29,45.0,65.0,82.0,228.0,2700.0,Intel,Intel,21.0,935,44.54,1154,54.93,65.0,14.39,2,2011,LGA775,Desktop
79,Intel Xeon W3670,CPU,2010-08-29,32.0,130.0,239.0,1170.0,3200.0,Intel,Intel,295.19,6534,22.13,1501,5.09,130.0,50.26,6,2011,LGA1366,Server
248,Intel Core i3-560,CPU,2010-08-29,32.0,73.0,81.0,382.0,3333.0,Intel,Intel,36.97,1696,45.87,1379,37.3,73.0,23.23,2,2010,LGA1156,Desktop
456,Intel Pentium E6800,CPU,2010-08-29,45.0,65.0,82.0,228.0,3333.0,Intel,Intel,24.95,1166,46.74,1358,54.45,65.0,17.94,2,2010,LGA775,Desktop
1068,AMD Phenom II X6 1045T,CPU,2010-09-01,45.0,95.0,346.0,904.0,2700.0,Unknown,AMD,45.0,3034,67.43,1287,28.59,95.0,31.94,6,2010,AM3,Desktop
1000,AMD Sempron 145,CPU,2010-09-01,45.0,45.0,117.0,234.0,2800.0,Unknown,AMD,35.99,505,14.04,989,27.47,45.0,11.23,1,2010,AM3,Desktop
426,Intel Pentium G6951,CPU,2010-09-01,32.0,73.0,81.0,382.0,2800.0,Intel,Intel,75.0,1401,18.68,1137,15.16,73.0,19.19,2,2011,LGA1156,Desktop
474,Intel Core i7-640M,CPU,2010-09-01,32.0,35.0,81.0,384.0,2800.0,Intel,Intel,229.95,2042,8.88,1385,6.02,35.0,58.34,2,2010,BGA1288,Laptop
888,AMD Phenom II X4 840T,CPU,2010-09-01,45.0,95.0,346.0,904.0,2900.0,Unknown,AMD,58.02,2269,39.1,1274,21.96,95.0,23.88,4,2010,AM2+/AM3,Unknown
169,Intel Core i7-640M,CPU,2010-09-01,32.0,35.0,81.0,384.0,2800.0,Intel,Intel,229.95,2042,8.88,1385,6.02,35.0,58.34,2,2010,BGA1288,Laptop
817,AMD Athlon II X2 220,CPU,2010-09-21,45.0,65.0,117.0,410.0,2800.0,Unknown,AMD,59.95,1024,17.07,1105,18.43,65.0,15.75,2,2010,AM3,Desktop
1090,AMD Phenom II X6 1075T,CPU,2010-09-21,45.0,125.0,346.0,904.0,3000.0,Unknown,AMD,79.99,3284,41.06,1411,17.64,125.0,26.27,6,2010,AM3,Desktop
1134,AMD Athlon II X4 645,CPU,2010-09-21,45.0,95.0,169.0,300.0,3100.0,Unknown,AMD,28.85,2298,79.64,1264,43.82,95.0,24.19,4,2010,AM3,Desktop
1024,AMD Athlon II X3 420e,CPU,2010-09-21,45.0,45.0,169.0,300.0,2600.0,Unknown,AMD,116.15,1557,13.4,1058,9.11,45.0,34.6,3,2011,AM3,Desktop
1047,AMD Athlon II X2 265,CPU,2010-09-21,45.0,65.0,117.0,410.0,3300.0,Unknown,AMD,15.5,1233,79.56,1344,86.7,65.0,18.97,2,2010,AM3,Desktop
1011,AMD Athlon II X2 270u,CPU,2010-09-21,45.0,25.0,117.0,410.0,2000.0,Unknown,AMD,67.67,675,9.98,791,11.69,25.0,27.02,2,2010,AM3,Desktop
878,AMD Athlon II X3 450,CPU,2010-09-21,45.0,95.0,169.0,300.0,3200.0,Unknown,AMD,28.02,1763,62.91,1292,46.12,95.0,18.56,3,2010,AM3,Desktop
815,AMD Athlon II X2 250e,CPU,2010-09-21,45.0,45.0,117.0,410.0,3000.0,Unknown,AMD,76.73,1155,15.05,1201,15.65,45.0,25.67,2,2011,AM3,Desktop
1058,AMD Athlon II X4 615e,CPU,2010-09-21,45.0,45.0,169.0,300.0,2500.0,Unknown,AMD,59.0,1967,33.34,1037,17.58,45.0,43.71,4,2010,AM3,Desktop
1207,AMD Athlon II X2 210e,CPU,2010-09-21,45.0,45.0,117.0,410.0,2600.0,Unknown,AMD,28.49,1105,38.79,1105,38.8,45.0,24.56,2,2010,AM3,Desktop
185,Intel Pentium P6100,CPU,2010-09-26,32.0,35.0,81.0,384.0,2000.0,Intel,Intel,28.44,850,29.89,831,29.21,35.0,24.29,2,2010,PGA988,Laptop
450,Intel Core i5-460M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2534.0,Intel,Intel,64.95,1279,19.69,1137,17.5,35.0,36.54,2,2010,BGA1288,Laptop
38,Intel Core i5-450M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2400.0,Intel,Intel,31.95,1208,37.8,1035,32.39,35.0,34.51,2,2010,PGA988A,Laptop
500,Intel Core i5-560M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2667.0,Intel,Intel,88.92,1832,20.6,1238,13.92,35.0,52.35,2,2010,BGA1288,Laptop
724,Intel Pentium P6200,CPU,2010-09-26,32.0,35.0,81.0,384.0,2133.0,Intel,Intel,24.95,847,33.94,840,33.66,35.0,24.2,2,2010,PGA988,Laptop
617,Intel Core i5-580M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2667.0,Intel,Intel,99.95,1914,19.14,1266,12.66,35.0,54.67,2,2010,BGA1288,Laptop
263,Intel Core i3-380M,CPU,2010-10-26,32.0,35.0,81.0,382.0,2534.0,Intel,Intel,49.95,1165,23.32,1018,20.37,35.0,33.28,2,2010,PGA988A,Laptop
295,Intel Pentium E5800,CPU,2010-11-28,45.0,65.0,82.0,228.0,3200.0,Intel,Intel,139.95,1165,8.33,1314,9.39,65.0,17.93,2,2012,LGA775,Desktop
831,AMD Sempron 150,CPU,2010-12-07,45.0,45.0,117.0,234.0,2900.0,Unknown,AMD,14.95,498,33.32,1079,72.16,45.0,11.07,1,2011,AM3,Desktop
829,AMD Athlon II X3 455,CPU,2010-12-07,45.0,95.0,169.0,300.0,3300.0,Unknown,AMD,39.99,1832,45.82,1343,33.59,95.0,19.29,3,2010,AM3,Desktop
1164,AMD Phenom II X6 1065T,CPU,2010-12-07,45.0,125.0,346.0,904.0,2900.0,Unknown,AMD,99.98,3320,33.2,1359,13.59,95.0,34.94,6,2011,AM3,Desktop
938,AMD Phenom II X4 840,CPU,2011-01-04,45.0,95.0,169.0,300.0,3200.0,Unknown,AMD,24.28,2355,96.99,1309,53.9,95.0,24.79,4,2011,AM2+/AM3,Desktop
906,AMD E-350,CPU,2011-01-04,40.0,18.0,75.0,,1600.0,Unknown,AMD,,414,,486,,18.0,23,2,2011,FT1,"Desktop, Laptop"
1115,AMD C-30,CPU,2011-01-04,40.0,9.0,75.0,,1200.0,Unknown,AMD,,178,,375,,9.0,19.83,1,2011,FT1,Laptop
832,AMD C-50,CPU,2011-01-04,40.0,9.0,75.0,,1000.0,Unknown,AMD,,260,,315,,9.0,28.93,2,2011,FT1,Laptop
1200,AMD E-240,CPU,2011-01-04,40.0,18.0,75.0,,1500.0,Unknown,AMD,,182,,385,,18.0,10.11,1,2011,FT1,Laptop
712,Intel Xeon E5606,CPU,2011-02-14,32.0,80.0,239.0,1170.0,2133.0,Intel,Intel,217.0,2326,10.72,941,4.34,80.0,29.07,4,2011,LGA1366,Server
183,Intel Xeon X5687,CPU,2011-02-14,32.0,130.0,239.0,1170.0,3600.0,Intel,Intel,189.95,5282,27.81,1619,8.52,130.0,40.63,4,2011,LGA1366,Server
321,Intel Xeon X5647,CPU,2011-02-14,32.0,130.0,239.0,1170.0,2933.0,Intel,Intel,19.93,4455,223.53,1385,69.5,130.0,34.27,4,2011,LGA1366,Server
626,Intel Xeon X5672,CPU,2011-02-14,32.0,95.0,239.0,1170.0,3200.0,Intel,Intel,44.99,5117,113.73,1570,34.9,95.0,53.86,4,2011,LGA1366,Server
641,Intel Xeon E5607,CPU,2011-02-14,32.0,80.0,239.0,1170.0,2266.0,Intel,Intel,100.0,2686,26.86,1002,10.02,80.0,33.58,4,2011,LGA1366,Server
84,Intel Xeon E5603,CPU,2011-02-14,32.0,80.0,239.0,1170.0,1600.0,Intel,Intel,95.19,1935,20.32,712,7.48,80.0,24.18,4,2011,LGA1366,Server
667,Intel Xeon W3690,CPU,2011-02-14,32.0,130.0,239.0,1170.0,3466.0,Intel,Intel,450.19,7208,16.01,1606,3.57,130.0,55.45,6,2011,LGA1366,Server
562,Intel Core i5-2390T,CPU,2011-02-20,32.0,35.0,131.0,504.0,2700.0,Intel,Intel,99.9,2364,23.66,1394,13.95,35.0,67.53,2,2011,LGA1155,Desktop
250,Intel Core i3-2100,CPU,2011-02-20,32.0,65.0,131.0,504.0,3100.0,Intel,Intel,116.19,1819,15.65,1426,12.27,65.0,27.98,2,2011,LGA1155,Desktop
417,Intel Core i3-2120,CPU,2011-02-20,32.0,65.0,131.0,504.0,3300.0,Intel,Intel,27.44,1926,70.17,1517,55.3,65.0,29.62,2,2011,LGA1155,Desktop
184,Intel Core i3-2100T,CPU,2011-02-20,32.0,35.0,131.0,504.0,2500.0,Intel,Intel,49.13,1634,33.26,1183,24.08,35.0,46.69,2,2011,LGA1155,Desktop
92,Intel Core i7-990X,CPU,2011-02-24,32.0,130.0,239.0,1170.0,3466.0,Intel,Intel,1500.19,7137,4.76,1600,1.07,130.0,54.9,6,2011,LGA1366,Desktop
90,Intel Celeron B810,CPU,2011-03-01,32.0,35.0,131.0,504.0,1600.0,Intel,Intel,79.95,775,9.69,754,9.43,35.0,22.13,2,2011,PGA988B,Laptop
245,Intel Core i3-2312M,CPU,2011-03-01,32.0,35.0,149.0,624.0,2100.0,Intel,Intel,,1138,,927,,35.0,32.52,2,2012,PGA988B,Laptop
71,Intel Atom N570,CPU,2011-03-01,45.0,9.0,87.0,176.0,1667.0,Intel,Intel,86.0,335,3.89,282,3.28,8.5,39.4,2,2011,BGA559,Laptop
680,Intel Xeon E3-1270,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3400.0,Intel,Intel,79.97,5386,67.35,1761,22.02,80.0,67.32,4,2011,LGA1155,Server
197,Intel Xeon E3-1235,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3200.0,Intel,Intel,234.0,4725,20.19,1562,6.68,95.0,49.73,4,2011,LGA1155,Server
630,Intel Xeon E3-1220,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3100.0,Intel,Intel,40.26,3855,95.75,1582,39.29,80.0,48.18,4,2011,LGA1155,Server
152,Intel Xeon E3-1280,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3500.0,Intel,Intel,358.0,5510,15.39,1780,4.97,95.0,58,4,2011,LGA1155,Server
226,Intel Xeon E3-1240,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3300.0,Intel,Intel,141.0,5398,38.28,1744,12.37,80.0,67.47,4,2011,LGA1155,Server
216,Intel Xeon E3-1220L,CPU,2011-04-03,32.0,20.0,131.0,504.0,2200.0,Intel,Intel,,2050,,1421,,20.0,102.51,2,2011,LGA1155,Server
673,Intel Xeon E3-1245,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3300.0,Intel,Intel,245.0,5366,21.9,1741,7.11,95.0,56.49,4,2011,LGA1155,Server
580,Intel Xeon E3-1225,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3100.0,Intel,Intel,69.0,3817,55.32,1572,22.78,95.0,40.18,4,2011,LGA1155,Server
451,Intel Xeon E3-1260L,CPU,2011-04-03,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,125.0,4041,32.33,1481,11.85,45.0,89.81,4,2011,LGA1155,Server
172,Intel Xeon E3-1230,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3200.0,Intel,Intel,270.19,5006,18.53,1650,6.11,80.0,62.58,4,2011,LGA1155,Server
244,Intel Atom Z670,CPU,2011-04-11,45.0,3.0,65.0,140.0,1500.0,Intel,Intel,,158,,95,,3.0,52.81,1,2011,BGA518,Laptop
1163,AMD Athlon II X3 460,CPU,2011-05-03,45.0,95.0,169.0,300.0,3400.0,Unknown,AMD,16.78,1924,114.68,1390,82.86,95.0,20.26,3,2011,AM3,Desktop
204,Intel Pentium G840,CPU,2011-05-22,32.0,65.0,131.0,504.0,2800.0,Intel,Intel,84.53,1175,13.9,1252,14.81,65.0,18.08,2,2011,FCLGA1155,Desktop
535,Intel Core i5-2405S,CPU,2011-05-22,32.0,65.0,216.0,1160.0,2500.0,Intel,Intel,131.39,2980,22.68,1485,11.3,65.0,45.85,4,2011,LGA1155,Desktop
126,Intel Pentium G850,CPU,2011-05-22,32.0,65.0,131.0,504.0,2900.0,Intel,Intel,101.97,1373,13.47,1339,13.13,65.0,21.13,2,2011,FCLGA1155,Desktop
57,Intel Core i5-2310,CPU,2011-05-22,32.0,95.0,216.0,1160.0,2900.0,Intel,Intel,77.74,3603,46.35,1495,19.23,95.0,37.93,4,2011,LGA1155,Desktop
218,Intel Core i3-2105,CPU,2011-05-22,32.0,65.0,,,3100.0,Intel,Intel,113.0,1871,16.55,1387,12.27,65.0,28.78,2,2011,LGA1155,Desktop
621,Intel Pentium G620,CPU,2011-05-22,32.0,65.0,131.0,504.0,2600.0,Intel,Intel,11.99,1207,100.66,1203,100.3,65.0,18.57,2,2011,LGA1155,Desktop
670,Intel Pentium G620T,CPU,2011-05-22,32.0,35.0,131.0,504.0,2200.0,Intel,Intel,19.99,896,44.84,961,48.05,35.0,25.61,2,2011,LGA1155,Desktop
266,Intel Xeon E3-1290,CPU,2011-05-29,32.0,95.0,216.0,1160.0,3600.0,Intel,Intel,885.0,4988,5.64,1833,2.07,95.0,52.5,4,2011,LGA1155,Server
615,Intel Core i3-2330M,CPU,2011-06-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,39.95,1235,30.9,984,24.62,35.0,35.27,2,2011,BGA1023,Laptop
202,Intel Core i3-2340UE,CPU,2011-06-01,32.0,17.0,149.0,624.0,1300.0,Intel,Intel,,976,,620,,17.0,57.43,2,2014,BGA-1023,Laptop
