Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
2155,Intel Xeon Gold 6342,CPU,2021-04-06,10.0,230.0,,,2800.0,Intel,Intel,,,
2156,Intel Pentium M 750,CPU,2005-01-19,90.0,27.0,84.0,140.0,1860.0,Intel,Intel,,,
2158,Intel Pentium P6200,CPU,2010-09-26,32.0,35.0,81.0,384.0,2133.0,Intel,Intel,,,
2159,Intel Xeon E3-1230 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3300.0,Intel,Intel,,,
2160,Intel Core i7-4600M,CPU,2013-09-01,22.0,37.0,118.0,1300.0,2900.0,Intel,Intel,,,
2161,Intel Core i9-10980HK,CPU,2020-04-02,14.0,45.0,,,2400.0,Intel,Intel,,,
2162,Intel Atom Z3740,CPU,2013-09-27,22.0,2.0,,,1333.0,Intel,Intel,,,
2164,Intel Core 2 Duo T7400,CPU,2006-07-27,65.0,35.0,143.0,293.0,2166.0,Intel,Intel,,,
2165,Intel Core i7-8086K,CPU,2018-06-05,14.0,95.0,,,4000.0,Intel,Intel,,,
2170,Intel Core i5-3320M,CPU,2012-06-01,22.0,35.0,118.0,,2600.0,Intel,Intel,,,
2171,Intel Core i7-4860EQ,CPU,2013-08-29,22.0,47.0,264.0,1400.0,1800.0,Intel,Intel,,,
2173,Intel Core i5-1030G7,CPU,2019-08-01,10.0,12.0,,,800.0,Intel,Intel,,,
2174,Intel Core i9-11900K,CPU,2021-03-16,14.0,125.0,,,3500.0,Intel,Intel,,,
2175,Intel Atom Z612,CPU,2010-05-04,45.0,1.0,65.0,140.0,900.0,Intel,Intel,,,
2178,Intel Pentium D 820,CPU,2005-05-26,90.0,130.0,206.0,169.0,2800.0,Intel,Intel,,,
2179,Intel Xeon 2.8,CPU,2004-06-28,90.0,135.0,135.0,155.0,2800.0,Intel,Intel,,,
2181,Intel Xeon Platinum 8376H,CPU,2021-04-06,14.0,205.0,,,2600.0,Intel,Intel,,,
2183,Intel Core i7-10510U,CPU,2019-08-21,14.0,25.0,,,1800.0,Intel,Intel,,,
2184,Intel Core i3-7100T,CPU,2017-01-03,14.0,35.0,,,3400.0,Intel,Intel,,,
2185,Intel Core i7-9850H,CPU,2019-04-23,14.0,45.0,149.0,,2600.0,Intel,Intel,,,
2187,Intel Xeon Gold 6312U,CPU,2021-04-06,10.0,185.0,,,2400.0,Intel,Intel,,,
2189,Intel Core 2 Duo E6550,CPU,2007-07-01,65.0,65.0,143.0,291.0,2333.0,Intel,Intel,,,
